row_type,dataset_type,meeting_id,candidate_model,deepeval_accuracy,deepeval_coverage,accuracy_reason,coverage_reason,candidate_path,gt_path,note
meeting_model,city_council,t_295418528221287250041921315123836423951,gpt-5-mini,0.944,0.968,"The Actual Output closely aligns with the Expected Output, accurately reflecting all key topics, participant actions, and decisions without fabrications or contradictions. It includes detailed attributions and maintains appropriate certainty levels consistent with the ground truth. Minor differences in phrasing and some additional contextual details (e.g., specific square footage for 590 Castro) are supported by the Expected Output and do not constitute unsupported claims or certainty upgrades.","The actual summary comprehensively includes all key facts, actions, and decisions from the expected output, accurately reflecting meeting context, participant contributions, development updates, project statuses, event details, and committee governance. Dates and quantities such as the November 27 entitlement expiration, October 11 and 25 hearings, and the 30-day AB 361 authorization are correctly stated. All major topics and decisions, including PDD pilot changes, committee vacancies, and beautification efforts, are thoroughly covered without omission.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_295418528221287250041921315123836423951/standard/gpt-5-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_295418528221287250041921315123836423951/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_295418528221287250041921315123836423951,gpt-51,1.000,1.000,"The Actual Output comprehensively aligns with the Expected Output, accurately reflecting all key claims, participants, topics, and decisions without unsupported additions or fabrications. It maintains appropriate certainty levels consistent with the ground truth and includes detailed, supported information on meeting approvals, agenda topics, development updates, pedestrian mall progress, PDD pilot revisions, committee vacancies, and events, fully matching the expected content.","The actual summary comprehensively includes all key facts, actions, and decisions from the expected summary, such as approval of prior minutes, scheduling of busking and police updates for November, detailed downtown development updates with correct dates and locations, the precarious status of the Hope Street hotel with the November 27 entitlement deadline, the Castro Street pedestrian mall progress with Council hearing dates, renewal of the AB 361 resolution for virtual meetings, detailed PDD pilot program revisions including Starship's exit and data reporting requirements, committee vacancies and recruitment timelines, and community events with beautification concerns. All dates, quantities, and decisions are accurately reflected, demonstrating strong alignment with the evaluation steps.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_295418528221287250041921315123836423951/standard/gpt-51/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_295418528221287250041921315123836423951/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_302231191468361059160146080188341481527,gpt-41-mini,0.900,0.898,"The Actual Output closely aligns with the Expected Output, accurately reflecting meeting topics, participant roles, and detailed discussions such as minutes approval, public comments, CIP updates, and public art processes. It includes all major points from the ground truth without fabrications or contradictions. Minor differences in phrasing and some additional contextual details (e.g., emphasis on communication with artists and stipends) are present but supported by the Expected Output's themes, thus not constituting unsupported claims or unjustified certainty upgrades.","The actual summary comprehensively covers all major topics, decisions, dates, and participant actions outlined in the expected output, including meeting context, minute approvals, public comments, CIP updates, AB 361 resolution discussion, public art selection refinements, and communication protocols. Key details such as project progress percentages, meeting dates, participant names, and specific committee discussions are accurately reflected. Minor omissions include some granular details like exact vote methods and certain participant names, but these do not constitute major information loss. Overall, the summary aligns strongly with the evaluation criteria.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_302231191468361059160146080188341481527/standard/gpt-41-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_302231191468361059160146080188341481527/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_302231191468361059160146080188341481527,gpt-5-mini,0.905,0.910,"The Actual Output closely aligns with the Expected Output, accurately reflecting all major claims including meeting context, participant actions, CIP updates, public comments, and procedural discussions. It includes detailed, supported information such as the public commenters' identities and concerns, CIP project statuses, and the committee's approach to public art scale and placement. Minor differences in phrasing and some additional detail (e.g., specific email address for John Lang) are present but supported by the ground truth or do not contradict it. There are no fabricated details or unjustified certainty upgrades, and unsupported claims are minimal or absent.","The actual summary comprehensively covers all key facts, actions, and decisions from the expected output, including minute approval, public comments, CIP updates with correct dates and percentages, remote meeting policies with the February 1, 2023 date, and detailed discussions on public art scale and placement. It accurately reflects decisions such as declining the AB 361 resolution and staff commitments to follow up on protocols and thresholds. Minor omissions include less explicit mention of some participant names and a few nuanced details from the ground truth, but these do not significantly detract from the overall completeness and accuracy.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_302231191468361059160146080188341481527/standard/gpt-5-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_302231191468361059160146080188341481527/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_302231191468361059160146080188341481527,gpt-51,1.000,0.996,"The Actual Output thoroughly aligns with the Expected Output, accurately reflecting all key claims including meeting approvals, public comments by Naya and Bruce England, detailed agenda topics, CIP project updates, AB 361 meeting policy changes, public art process improvements, CPA gallery call details, and governance questions. There are no unsupported additions, fabrications, or unjustified certainty upgrades. The response is comprehensive, detailed, and consistent with the ground truth.","The actual summary comprehensively includes all key facts, actions, and decisions from the expected summary, such as unanimous approval of October 12 minutes, detailed public comments from Naya and Bruce England, upcoming agenda topics including downtown CIP projects and public art strategy, the AB 361 resolution being rendered moot due to City Clerk direction, extensive discussion on public art scale and process improvements with specific proposals, CIP project status updates with accurate dates and progress, CPA gallery call for artists with submission counts and jury timeline, and governance questions about public inquiries. Dates, quantities, and participant details are accurately reflected, demonstrating full alignment with evaluation criteria.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_302231191468361059160146080188341481527/standard/gpt-51/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_302231191468361059160146080188341481527/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_309367437911403195908081074540947829369,gpt-41-mini,0.900,0.882,"The Actual Output closely aligns with the Expected Output by accurately reflecting key meeting details, participants, discussions on Form 700 compliance, public comments from Mr. England, and the work plan update. It includes all major claims supported by the ground truth without fabrications or contradictions. Minor differences include additional narrative detail and slightly stronger certainty in some statements, such as unanimous approval of minutes and majority support for amendments, but these are consistent with the expected content and do not constitute unsupported certainty upgrades.","The actual summary comprehensively covers all key topics from the expected output, including approval of September minutes, public comments by Mr. England on the Advisory Body Handbook, detailed discussion on amendments to Council Policy K2 and Form 700 compliance, work plan updates, and the decision to prepare an off-agenda memo on private developers using public land. It accurately reflects participant roles, decisions, and concerns such as Hicks' opposition and challenges with the DRC. Minor omissions include the exact meeting time, holiday greetings, and formal adjournment details, which are less critical. Overall, the summary aligns strongly with the evaluation criteria.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_309367437911403195908081074540947829369/standard/gpt-41-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_309367437911403195908081074540947829369/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_309367437911403195908081074540947829369,gpt-5-mini,0.905,0.932,"The Actual Output closely aligns with the Expected Output, accurately reflecting all key topics, participants, and decisions without fabrications or contradictions. It includes detailed coverage of the Form 700 suspension policy, application deadline flexibility, DRC challenges, public comments by England, and the work plan update. Minor differences in phrasing and some additional narrative detail do not introduce unsupported claims or unjustified certainty upgrades, but the extensive detail slightly exceeds the concise summary style of the Expected Output.","The actual summary comprehensively includes all key facts, actions, and decisions from the expected summary, such as the December 15 meeting date, participants, approval of prior minutes, detailed discussion on Form 700 filing enforcement, application deadline flexibility, DRC challenges, and the off-agenda memo on private developer use of public land. Dates, quantities, and vote outcomes are accurately reflected. Minor omissions include the exact meeting start time and some specific phrasing from the expected output, but these do not significantly detract from the completeness or accuracy.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_309367437911403195908081074540947829369/standard/gpt-5-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_309367437911403195908081074540947829369/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_309367437911403195908081074540947829369,gpt-51,0.994,0.962,"The Actual Output thoroughly aligns with the Expected Output, accurately reflecting all key claims including meeting context, participant actions, policy amendments, public comments, and decisions. There are no unsupported additions, fabrications, or contradictions, and the certainty level matches the ground truth without unjustified upgrades.","The actual summary comprehensively includes all key facts, actions, and decisions from the expected summary, such as approval of the September 28, 2022 minutes, Mr. England's concerns and Chair Matichak's advice, detailed discussion and approval of Form 700 enforcement and policy amendments, work plan updates including the off-agenda memo on developer use of public land, and the meeting adjournment at 4:17 p.m. Dates, participant names, and quantities are accurately reflected, and all decisions are clearly stated, demonstrating strong alignment with the evaluation criteria.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_309367437911403195908081074540947829369/standard/gpt-51/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_309367437911403195908081074540947829369/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_319298185206145240523087481740297068110,gpt-41-mini,0.900,0.900,"The Actual Output closely aligns with the Expected Output, accurately reflecting all key claims such as unanimous approval of minutes, detailed discussion of HCD comments on the Housing Element, public commenter concerns, election of Chair Yen and Vice Chair Dempsey, and staff announcements about upcoming meetings and return to in-person sessions. Minor discrepancies include slight differences in phrasing and the addition of some procedural details (e.g., specific nomination motions and abstentions) not explicitly present in the Expected Output, but these do not contradict or fabricate information. No unsupported claims or unjustified certainty upgrades are evident.","The actual summary comprehensively includes all key facts, actions, and decisions from the expected summary, such as unanimous approval of December 7 minutes, detailed discussion and continuance of the 2023-2031 Housing Element with HCD comments, public commenter concerns, and election of new officers. Dates and quantities like December 7, 2022 minutes and tentative February 1 meeting are accurately reflected. Minor omissions include some specific details from public comments and exact nomination sequences, but these do not significantly detract from overall alignment.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_319298185206145240523087481740297068110/standard/gpt-41-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_319298185206145240523087481740297068110/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_319298185206145240523087481740297068110,gpt-5-mini,0.985,0.998,"The Actual Output fully aligns with the Expected Output, accurately reflecting all key claims including the unanimous approval of minutes, detailed HCD comments and staff recommendations on the Housing Element, public commenters' concerns, election of Chair Yen and Vice Chair Dempsey, and meeting logistics. There are no unsupported additions, fabrications, or unjustified certainty upgrades. The detailed summary matches the ground truth in scope, content, and tone.","The actual summary comprehensively includes all key facts from the expected summary, covering minutes approval, detailed Housing Element review with HCD comments and public input, officer elections, and meeting logistics. All key actions such as the unanimous vote to continue the hearing, staff recommendations, and election results are accurately reflected. Dates like December 7, 2022, January 18, and February 1 are correctly noted, and quantities such as the late March target for grant timing are included. The decisions and participant details align fully with the expected output, demonstrating strong adherence to all evaluation steps.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_319298185206145240523087481740297068110/standard/gpt-5-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_319298185206145240523087481740297068110/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_319298185206145240523087481740297068110,gpt-51,1.000,1.000,"The Actual Output fully aligns with the Expected Output, accurately reflecting all key claims including the unanimous approval of prior minutes, detailed staff and public comments on the Housing Element, the continuance motion and vote, leadership elections, and meeting logistics. There are no unsupported additions, fabrications, or unjustified certainty upgrades. The response comprehensively covers all topics, participants, and decisions as specified in the ground truth.","The actual summary comprehensively includes all critical facts from the expected output, covering approval of prior minutes, detailed housing element issues including HCD feedback, public comments, staff responses, and timelines. It accurately reflects key actions such as the unanimous vote to continue the housing element item, the election of new officers, and upcoming meeting logistics. Dates, participant names, and quantities (e.g., 1,500 units) are precisely reported. There are no major omissions or inaccuracies, demonstrating strong alignment with the evaluation criteria.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_319298185206145240523087481740297068110/standard/gpt-51/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_319298185206145240523087481740297068110/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_319721751720091446506953863822689932873,gpt-41-mini,0.900,0.900,"The Actual Output closely aligns with the Expected Output, accurately reflecting key details such as the meeting date, participants, subcommittee updates, attendance policy enforcement, and farewells. It includes supported claims like the excused absence for Commissioner Rakestraw, the May in-person event planning, and Brown Act training updates. Minor unsupported additions include some enhanced certainty and phrasing (e.g., 'heartfelt farewells' and 'important updates') and slight elaborations on participants' reflections, but no fabricated or contradictory information is present. Overall, the response is comprehensive and faithful to the ground truth with only minimal overstatements.","The actual summary comprehensively covers all key topics from the expected output, including meeting context, attendance policy enforcement, minutes approval, subcommittee updates, staff updates, project progress, and farewells. It accurately reflects important facts such as the date, participants, policy K-02 enforcement, Brown Act training, return to in-person meetings, and council appointments. Minor omissions include the lack of explicit mention of the virtual meeting authorization under emergency provisions and some specific details like the exact meeting start time and the number of applicants for HRC positions. Overall, the summary is clear, detailed, and aligns strongly with the expected content.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_319721751720091446506953863822689932873/standard/gpt-41-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_319721751720091446506953863822689932873/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_319721751720091446506953863822689932873,gpt-5-mini,0.899,0.900,"The Actual Output closely aligns with the Expected Output, accurately reflecting meeting context, participants, subcommittee updates, staff procedural updates, and farewells. It includes all key claims supported by the ground truth, such as the application of Council policy K-02, approval of minutes, subcommittee event planning, Brown Act training, and return-to-in-person plans. Minor unsupported details include specific names like Malia Perez and some additional dialogue not explicitly present in the Expected Output, but these do not contradict or fabricate information. There is no unjustified certainty upgrade, and no contradictions are detected.","The actual summary comprehensively includes all key facts, actions, and decisions from the expected output, such as the application of Council policy K-02 for excused absences, unanimous approval of November 3 minutes, detailed subcommittee updates, staff procedural updates including Brown Act training and return-to-in-person plans, and farewells to departing commissioners. Dates and quantities are accurately reflected, including the May event planning and January 5 next meeting. Minor omissions include less explicit mention of the virtual meeting context under emergency provisions and some specific details about public comment procedures, but these do not significantly detract from overall alignment.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_319721751720091446506953863822689932873/standard/gpt-5-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_319721751720091446506953863822689932873/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_319721751720091446506953863822689932873,gpt-51,0.962,0.978,"The Actual Output thoroughly aligns with the Expected Output, accurately reflecting all key claims including the application of Council Policy K-02 for excused absences, unanimous approval of November 3 minutes, detailed subcommittee updates, staff compliance updates, return-to-in-person meeting plans, council appointment timelines, project updates, and heartfelt farewells. There are no unsupported additions, fabrications, or unjustified certainty upgrades. The level of detail and fidelity to the ground truth is comprehensive and precise.","The actual summary comprehensively includes all key facts, actions, and decisions from the expected summary, such as the application of Council Policy K-02 for excused absences, approval of November 3, 2022 minutes, detailed subcommittee updates with correct dates and participants, staff updates on Brown Act training and Form 700 filings, return to in-person meetings starting February 2023, council appointment timelines, the housing discrimination project status, and heartfelt farewells to departing commissioners. All dates, quantities, and decisions are accurately reflected, demonstrating strong alignment with the evaluation criteria.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_319721751720091446506953863822689932873/standard/gpt-51/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_319721751720091446506953863822689932873/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_320511298686560210701155163868323612054,gpt-41-mini,0.884,0.873,"The Actual Output closely aligns with the Expected Output, accurately reflecting key topics such as the Multicultural Engagement Program updates, subcommittee appointments, Discrimination and Inclusion Housing project follow-up, LGBTQ+ community representation inquiry, commissioner recruitment, and Form 700 filing requirements. It includes detailed, supported claims consistent with the ground truth without fabrications or contradictions. Minor omissions include the absence of explicit mention of the meeting being held virtually under a declared state of emergency and some specific participant names and procedural details, which slightly reduce completeness but do not introduce unsupported or fabricated content.","The actual summary comprehensively covers all key topics from the expected output, including detailed updates on the Multicultural Engagement Program, subcommittee appointments, the Discrimination and Inclusion Housing project, LGBTQ+ community representation inquiry, commissioner recruitment, and Form 700 filing requirements. Key actions and decisions such as subcommittee membership adjustments, outreach efforts, and administrative requirements are accurately reflected. Dates and quantities, while not always as specific as in the expected output (e.g., exact participant numbers and dates for academies), are generally present or implied. The main shortcoming is the absence of explicit mention of the meeting context (virtual meeting under emergency declaration) and participant roll call details, which slightly reduces completeness.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_320511298686560210701155163868323612054/standard/gpt-41-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_320511298686560210701155163868323612054/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_320511298686560210701155163868323612054,gpt-5-mini,0.899,0.885,"The Actual Output closely aligns with the Expected Output, accurately reflecting key details such as the Multicultural Engagement Program updates, subcommittee appointments, Form 700 filing requirements, and virtual meeting status. It includes all major participants and topics without fabrications or contradictions. Minor differences include some additional specifics (e.g., exact numbers of documents translated, outreach activities, and device distribution) that are not explicitly detailed in the Expected Output but are plausible and not contradicted, thus not heavily penalized. There is no unjustified certainty upgrade, and no unsupported claims detract significantly from the overall accuracy.","The actual summary comprehensively covers all major topics, key actions, and decisions from the expected output, including detailed MEP updates, subcommittee appointments, Form 700 filing requirements, and virtual meeting status. It accurately reflects dates, quantities (e.g., 288 documents translated, 648 flyers distributed), and participant roles. Minor omissions include some specific participant names and detailed figures on academy participants and recruitment events, but these do not significantly detract from the overall completeness and accuracy.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_320511298686560210701155163868323612054/standard/gpt-5-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_320511298686560210701155163868323612054/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_320511298686560210701155163868323612054,gpt-51,0.999,0.995,"The Actual Output comprehensively aligns with the Expected Output, accurately reflecting all key details including the Multicultural Engagement Program update, subcommittee memberships, Form 700 filing requirements, virtual meeting status, and community engagement efforts. There are no unsupported claims, fabrications, or unjustified certainty upgrades. The response thoroughly covers all topics and decisions specified in the ground truth without omission or contradiction.","The actual summary comprehensively includes all critical facts from the expected output, covering the Multicultural Engagement Program details, subcommittee memberships, Form 700 filing requirements, virtual meeting status, and other administrative and community engagement topics. Key actions, dates, participant names, and decisions are accurately reflected without major omissions, demonstrating strong alignment with the evaluation steps.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_320511298686560210701155163868323612054/standard/gpt-51/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_320511298686560210701155163868323612054/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_325592405081130796321082217307291061850,gpt-41-mini,0.927,0.912,"The Actual Output closely aligns with the Expected Output, accurately reflecting meeting context, participants, topics, public comments, and decisions without fabrications or contradictions. It includes detailed coverage of all key points such as analysis criteria, advisory body participation, project prioritization, and meeting minutes approval. Minor differences in phrasing and some additional elaboration do not introduce unsupported claims or unjustified certainty upgrades, resulting in strong alignment overall.","The actual summary comprehensively includes all critical facts from the expected output, covering meeting context, participants, public comments, detailed discussions on work plan development, advisory body participation, prioritization categories, and decisions. Key actions such as approval of prior minutes, presentation of analysis criteria, consensus on consent item presentation, and emphasis on transparency and equity are accurately reflected. Dates and quantities, like the fiscal years 2023-24 and 2024-25 timeline and priority buckets, are correctly stated. Minor omissions include less explicit mention of some specific dates (e.g., January 24 Council presentation) and some detailed procedural nuances, but these do not constitute major gaps. Overall, the summary aligns strongly with the evaluation steps and expected content.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_325592405081130796321082217307291061850/standard/gpt-41-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_325592405081130796321082217307291061850/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_325592405081130796321082217307291061850,gpt-5-mini,0.994,0.922,"The Actual Output thoroughly aligns with the Expected Output, accurately reflecting all key claims including meeting context, participant roles, detailed topic discussions, public comments, and decisions. There are no unsupported additions, fabrications, or contradictions, and the certainty levels in the Actual Output are consistent with the ground truth. The response comprehensively covers the proposed work plan process, analysis criteria, advisory body participation, prioritization buckets, transparency concerns, and meeting approvals as specified.","The actual summary comprehensively includes all key facts, actions, and decisions from the expected output, such as the work plan timeline, analysis criteria additions, advisory body participation process, prioritization buckets, and approval of prior minutes. Dates and quantities (e.g., FY 2023–24 and 2024–25, January–June timeline, three priority buckets) are accurately reflected. Minor omissions include less explicit mention of some participant names and the exact phrasing of some decisions, but overall alignment with evaluation steps is strong.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_325592405081130796321082217307291061850/standard/gpt-5-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_325592405081130796321082217307291061850/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_325592405081130796321082217307291061850,gpt-51,0.990,0.996,"The Actual Output comprehensively aligns with the Expected Output, accurately reflecting all key topics, participants, decisions, and detailed discussions without unsupported claims or fabrications. It maintains appropriate certainty levels consistent with the ground truth and includes all critical elements such as meeting context, participant roles, analysis criteria, advisory body input, prioritization buckets, public comments, and procedural decisions, demonstrating strong adherence to the evaluation steps.","The actual summary comprehensively includes all key facts, actions, and decisions from the expected output, such as the meeting context, participant roles, detailed topic discussions, and specific decisions on consent calendar placement, analysis criteria, advisory body input, prioritization buckets, and status reporting. Dates, quantities, and procedural details are accurately reflected, with no major omissions, demonstrating strong alignment with the evaluation steps.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_325592405081130796321082217307291061850/standard/gpt-51/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_325592405081130796321082217307291061850/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_51002772535039007152119452769145788156,gpt-41-mini,0.900,0.868,"The Actual Output closely aligns with the Expected Output, accurately reflecting the project details, participants, zoning and environmental compliance, public comments, and committee decisions. It correctly includes the lot line adjustment spanning two zoning districts, CEQA negative declaration, and public comment from Weng Tam advocating for local labor standards. However, it omits mention of the heritage tree removal permit present in the Expected Output, which is a notable missing detail. There are no fabricated or contradictory claims, and certainty levels are appropriate.","The actual summary thoroughly covers the key facts, including project location, size, zoning districts, lot line adjustment, environmental review with CEQA negative declaration, public comments from Weng Tam advocating local labor standards, committee deliberations, and unanimous approvals with appeal rights. It clearly reflects the participants and decisions. However, it omits mention of the heritage tree removal permit and some specific meeting procedural details such as the meeting start time and absent members, which are present in the expected output.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_51002772535039007152119452769145788156/standard/gpt-41-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_51002772535039007152119452769145788156/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
meeting_model,city_council,t_51002772535039007152119452769145788156,gpt-5-mini,0.915,0.956,"The Actual Output closely aligns with the Expected Output, accurately reflecting all key claims including project scope, zoning details, staff findings, local labor concerns, committee discussions, and approvals. It correctly includes all participants and decisions, with no fabricated or contradictory information. Minor differences in phrasing and some additional detail do not introduce unsupported claims or unjustified certainty upgrades, resulting in strong overall alignment.","The actual summary comprehensively includes all key facts from the expected summary, such as the project scope (three-story, 19,958 sq ft office building, heritage tree removal, lot line adjustment), zoning details (ML and MMM districts), staff findings and recommendations, local labor concerns raised by Weng Tam, committee member inquiries, and final approvals with appeal rights. Dates, quantities, and participant roles are accurately reflected, and all decisions are clearly stated, demonstrating full alignment with the evaluation criteria.",/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/candidate/internal/t_51002772535039007152119452769145788156/standard/gpt-5-mini/baseline.md,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/ground_truth/internal/t_51002772535039007152119452769145788156/meetingsummary/ground_truth.json,deepeval_model=gpt-4.1-mini
